date,turnover,transaction_cost,strategy,optimizer_status,optimizer_target_exposure,optimizer_exposure_limit,optimizer_objective,optimizer_signal_component,optimizer_risk_component,optimizer_crowding_component,optimizer_turnover_component,optimizer_ex_ante_volatility,optimizer_iterations
2022-08-01,0.9999999999999999,0.0003,momentum_top_quantile,,,,,,,,,,
2022-08-08,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2022-08-15,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2022-08-22,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2022-08-29,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2022-09-05,0.7999999999999999,0.00023999999999999998,momentum_top_quantile,,,,,,,,,,
2022-09-13,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2022-09-19,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2022-09-26,1.2000000000000004,0.00036000000000000013,momentum_top_quantile,,,,,,,,,,
2022-10-10,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2022-10-17,1.6,0.00048000000000000007,momentum_top_quantile,,,,,,,,,,
2022-10-24,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2022-10-31,0.4,0.00012000000000000002,momentum_top_quantile,,,,,,,,,,
2022-11-07,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2022-11-14,1.6000000000000005,0.0004800000000000002,momentum_top_quantile,,,,,,,,,,
2022-11-21,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2022-11-28,1.0000000000000002,0.0003000000000000001,momentum_top_quantile,,,,,,,,,,
2022-12-05,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2022-12-12,0.6,0.00017999999999999998,momentum_top_quantile,,,,,,,,,,
2022-12-19,1.6000000000000005,0.0004800000000000002,momentum_top_quantile,,,,,,,,,,
2022-12-26,1.4,0.0004199999999999999,momentum_top_quantile,,,,,,,,,,
2023-01-03,1.2000000000000004,0.00036000000000000013,momentum_top_quantile,,,,,,,,,,
2023-01-09,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2023-01-16,1.6000000000000005,0.0004800000000000002,momentum_top_quantile,,,,,,,,,,
2023-01-30,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2023-02-06,0.9999999999999999,0.0003,momentum_top_quantile,,,,,,,,,,
2023-02-13,0.6,0.00017999999999999998,momentum_top_quantile,,,,,,,,,,
2023-02-20,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2023-02-27,1.8000000000000003,0.00054,momentum_top_quantile,,,,,,,,,,
2023-03-06,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2023-03-13,1.6000000000000005,0.0004800000000000002,momentum_top_quantile,,,,,,,,,,
2023-03-20,1.4000000000000001,0.00042,momentum_top_quantile,,,,,,,,,,
2023-03-27,0.9999999999999999,0.0003,momentum_top_quantile,,,,,,,,,,
2023-04-03,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2023-04-10,1.2000000000000004,0.00036000000000000013,momentum_top_quantile,,,,,,,,,,
2023-04-17,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2023-04-24,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2023-05-04,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2023-05-08,1.0,0.0003,momentum_top_quantile,,,,,,,,,,
2023-05-15,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2023-05-22,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2023-05-29,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2023-06-05,0.9999999999999999,0.0003,momentum_top_quantile,,,,,,,,,,
2023-06-12,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2023-06-19,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
2023-06-26,0.8,0.00024000000000000003,momentum_top_quantile,,,,,,,,,,
2023-07-03,1.6000000000000003,0.00048000000000000007,momentum_top_quantile,,,,,,,,,,
2023-07-10,1.4000000000000001,0.00042,momentum_top_quantile,,,,,,,,,,
2023-07-17,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2023-07-24,1.2000000000000002,0.0003600000000000001,momentum_top_quantile,,,,,,,,,,
2023-07-31,1.4000000000000004,0.0004200000000000001,momentum_top_quantile,,,,,,,,,,
